,Total A.4 Expected Annual Damage,Total A.4 Expected Number of Deaths,Total A.4 Dike Investment Costs,Total RfR Total Costs
555,0.0,0.0,35104935.44747798,1249300000.0
556,0.0,0.0,35104935.44747798,1249300000.0
557,0.0,0.0,35104935.44747798,1249300000.0
558,0.0,0.0,35104935.44747798,1249300000.0
559,0.0,0.0,35104935.44747798,1249300000.0
560,0.0,0.0,35104935.44747798,1249300000.0
561,0.0,0.0,35104935.44747798,1249300000.0
562,636825.5692447957,3.933132136524815e-05,35104935.44747798,1249300000.0
563,0.0,0.0,35104935.44747798,1249300000.0
564,0.0,0.0,35104935.44747798,1249300000.0
565,0.0,0.0,35104935.44747798,1249300000.0
566,0.0,0.0,35104935.44747798,1249300000.0
567,0.0,0.0,35104935.44747798,1249300000.0
568,0.0,0.0,35104935.44747798,1249300000.0
569,0.0,0.0,35104935.44747798,1249300000.0
570,0.0,0.0,35104935.44747798,1249300000.0
571,0.0,0.0,35104935.44747798,1249300000.0
572,0.0,0.0,35104935.44747798,1249300000.0
573,0.0,0.0,35104935.44747798,1249300000.0
574,0.0,0.0,35104935.44747798,1249300000.0
575,0.0,0.0,35104935.44747798,1249300000.0
576,0.0,0.0,35104935.44747798,1249300000.0
577,0.0,0.0,35104935.44747798,1249300000.0
578,0.0,0.0,35104935.44747798,1249300000.0
579,0.0,0.0,35104935.44747798,1249300000.0
580,0.0,0.0,35104935.44747798,1249300000.0
581,0.0,0.0,35104935.44747798,1249300000.0
582,0.0,0.0,35104935.44747798,1249300000.0
583,0.0,0.0,35104935.44747798,1249300000.0
584,0.0,0.0,35104935.44747798,1249300000.0
585,0.0,0.0,35104935.44747798,1249300000.0
586,0.0,0.0,35104935.44747798,1249300000.0
587,0.0,0.0,35104935.44747798,1249300000.0
588,0.0,0.0,35104935.44747798,1249300000.0
589,0.0,0.0,35104935.44747798,1249300000.0
590,0.0,0.0,35104935.44747798,1249300000.0
591,0.0,0.0,35104935.44747798,1249300000.0
592,0.0,0.0,35104935.44747798,1249300000.0
593,0.0,0.0,35104935.44747798,1249300000.0
594,0.0,0.0,35104935.44747798,1249300000.0
595,0.0,0.0,35104935.44747798,1249300000.0
596,0.0,0.0,35104935.44747798,1249300000.0
597,0.0,0.0,35104935.44747798,1249300000.0
598,0.0,0.0,35104935.44747798,1249300000.0
599,0.0,0.0,35104935.44747798,1249300000.0
600,0.0,0.0,35104935.44747798,1249300000.0
601,0.0,0.0,35104935.44747798,1249300000.0
602,0.0,0.0,35104935.44747798,1249300000.0
603,0.0,0.0,35104935.44747798,1249300000.0
604,0.0,0.0,35104935.44747798,1249300000.0
605,0.0,0.0,35104935.44747798,1249300000.0
606,0.0,0.0,35104935.44747798,1249300000.0
607,0.0,0.0,35104935.44747798,1249300000.0
608,0.0,0.0,35104935.44747798,1249300000.0
609,0.0,0.0,35104935.44747798,1249300000.0
610,0.0,0.0,35104935.44747798,1249300000.0
611,0.0,0.0,35104935.44747798,1249300000.0
612,0.0,0.0,35104935.44747798,1249300000.0
613,0.0,0.0,35104935.44747798,1249300000.0
614,0.0,0.0,35104935.44747798,1249300000.0
615,0.0,0.0,35104935.44747798,1249300000.0
616,0.0,0.0,35104935.44747798,1249300000.0
617,0.0,0.0,35104935.44747798,1249300000.0
618,0.0,0.0,35104935.44747798,1249300000.0
619,0.0,0.0,35104935.44747798,1249300000.0
620,0.0,0.0,35104935.44747798,1249300000.0
621,0.0,0.0,35104935.44747798,1249300000.0
622,0.0,0.0,35104935.44747798,1249300000.0
623,0.0,0.0,35104935.44747798,1249300000.0
624,0.0,0.0,35104935.44747798,1249300000.0
625,0.0,0.0,35104935.44747798,1249300000.0
626,0.0,0.0,35104935.44747798,1249300000.0
627,0.0,0.0,35104935.44747798,1249300000.0
628,5301136.235873433,0.00036956551339975823,35104935.44747798,1249300000.0
629,0.0,0.0,35104935.44747798,1249300000.0
630,762894.570348597,8.994929715682992e-05,35104935.44747798,1249300000.0
631,0.0,0.0,35104935.44747798,1249300000.0
632,0.0,0.0,35104935.44747798,1249300000.0
633,0.0,0.0,35104935.44747798,1249300000.0
634,0.0,0.0,35104935.44747798,1249300000.0
635,0.0,0.0,35104935.44747798,1249300000.0
636,0.0,0.0,35104935.44747798,1249300000.0
637,0.0,0.0,35104935.44747798,1249300000.0
638,0.0,0.0,35104935.44747798,1249300000.0
639,0.0,0.0,35104935.44747798,1249300000.0
640,0.0,0.0,35104935.44747798,1249300000.0
641,0.0,0.0,35104935.44747798,1249300000.0
642,0.0,0.0,35104935.44747798,1249300000.0
643,0.0,0.0,35104935.44747798,1249300000.0
644,0.0,0.0,35104935.44747798,1249300000.0
645,0.0,0.0,35104935.44747798,1249300000.0
646,0.0,0.0,35104935.44747798,1249300000.0
647,0.0,0.0,35104935.44747798,1249300000.0
648,2181356.766752137,0.0001593228381962625,35104935.44747798,1249300000.0
649,0.0,0.0,35104935.44747798,1249300000.0
650,0.0,0.0,35104935.44747798,1249300000.0
651,0.0,0.0,35104935.44747798,1249300000.0
652,0.0,0.0,35104935.44747798,1249300000.0
653,0.0,0.0,35104935.44747798,1249300000.0
654,0.0,0.0,35104935.44747798,1249300000.0
655,0.0,0.0,35104935.44747798,1249300000.0
656,0.0,0.0,35104935.44747798,1249300000.0
657,0.0,0.0,35104935.44747798,1249300000.0
658,0.0,0.0,35104935.44747798,1249300000.0
659,0.0,0.0,35104935.44747798,1249300000.0
660,1520500.7968701695,9.050528931912489e-05,35104935.44747798,1249300000.0
661,0.0,0.0,35104935.44747798,1249300000.0
662,0.0,0.0,35104935.44747798,1249300000.0
663,397028.609318946,4.0282497905368626e-05,35104935.44747798,1249300000.0
664,0.0,0.0,35104935.44747798,1249300000.0
665,797269.5673126191,9.674689503472012e-05,35104935.44747798,1249300000.0
666,0.0,0.0,35104935.44747798,1249300000.0
667,0.0,0.0,35104935.44747798,1249300000.0
668,0.0,0.0,35104935.44747798,1249300000.0
669,0.0,0.0,35104935.44747798,1249300000.0
670,0.0,0.0,35104935.44747798,1249300000.0
671,0.0,0.0,35104935.44747798,1249300000.0
672,3753215.4824203686,0.00019796157781955883,35104935.44747798,1249300000.0
673,0.0,0.0,35104935.44747798,1249300000.0
674,0.0,0.0,35104935.44747798,1249300000.0
675,0.0,0.0,35104935.44747798,1249300000.0
676,0.0,0.0,35104935.44747798,1249300000.0
677,0.0,0.0,35104935.44747798,1249300000.0
678,0.0,0.0,35104935.44747798,1249300000.0
679,0.0,0.0,35104935.44747798,1249300000.0
680,0.0,0.0,35104935.44747798,1249300000.0
681,0.0,0.0,35104935.44747798,1249300000.0
682,0.0,0.0,35104935.44747798,1249300000.0
683,0.0,0.0,35104935.44747798,1249300000.0
684,6831613.570741371,0.00046137265691644674,35104935.44747798,1249300000.0
685,0.0,0.0,35104935.44747798,1249300000.0
686,0.0,0.0,35104935.44747798,1249300000.0
687,0.0,0.0,35104935.44747798,1249300000.0
688,0.0,0.0,35104935.44747798,1249300000.0
689,0.0,0.0,35104935.44747798,1249300000.0
690,0.0,0.0,35104935.44747798,1249300000.0
691,0.0,0.0,35104935.44747798,1249300000.0
692,0.0,0.0,35104935.44747798,1249300000.0
693,0.0,0.0,35104935.44747798,1249300000.0
694,0.0,0.0,35104935.44747798,1249300000.0
695,1432354.4721689646,0.00016082531263079044,35104935.44747798,1249300000.0
696,0.0,0.0,35104935.44747798,1249300000.0
697,0.0,0.0,35104935.44747798,1249300000.0
698,0.0,0.0,35104935.44747798,1249300000.0
699,0.0,0.0,35104935.44747798,1249300000.0
700,0.0,0.0,35104935.44747798,1249300000.0
701,0.0,0.0,35104935.44747798,1249300000.0
702,0.0,0.0,35104935.44747798,1249300000.0
703,0.0,0.0,35104935.44747798,1249300000.0
704,0.0,0.0,35104935.44747798,1249300000.0
705,0.0,0.0,35104935.44747798,1249300000.0
706,0.0,0.0,35104935.44747798,1249300000.0
707,0.0,0.0,35104935.44747798,1249300000.0
708,0.0,0.0,35104935.44747798,1249300000.0
709,0.0,0.0,35104935.44747798,1249300000.0
710,0.0,0.0,35104935.44747798,1249300000.0
711,0.0,0.0,35104935.44747798,1249300000.0
712,0.0,0.0,35104935.44747798,1249300000.0
713,0.0,0.0,35104935.44747798,1249300000.0
714,0.0,0.0,35104935.44747798,1249300000.0
715,0.0,0.0,35104935.44747798,1249300000.0
716,0.0,0.0,35104935.44747798,1249300000.0
717,0.0,0.0,35104935.44747798,1249300000.0
718,0.0,0.0,35104935.44747798,1249300000.0
719,0.0,0.0,35104935.44747798,1249300000.0
720,0.0,0.0,35104935.44747798,1249300000.0
721,1151250.2113608362,8.778322000249992e-05,35104935.44747798,1249300000.0
722,0.0,0.0,35104935.44747798,1249300000.0
723,0.0,0.0,35104935.44747798,1249300000.0
724,0.0,0.0,35104935.44747798,1249300000.0
725,0.0,0.0,35104935.44747798,1249300000.0
726,0.0,0.0,35104935.44747798,1249300000.0
727,0.0,0.0,35104935.44747798,1249300000.0
728,0.0,0.0,35104935.44747798,1249300000.0
729,213203.4540374943,1.703383409619213e-05,35104935.44747798,1249300000.0
730,0.0,0.0,35104935.44747798,1249300000.0
731,0.0,0.0,35104935.44747798,1249300000.0
732,0.0,0.0,35104935.44747798,1249300000.0
733,0.0,0.0,35104935.44747798,1249300000.0
734,0.0,0.0,35104935.44747798,1249300000.0
735,0.0,0.0,35104935.44747798,1249300000.0
736,0.0,0.0,35104935.44747798,1249300000.0
737,282374.8309372298,1.7616490030757358e-05,35104935.44747798,1249300000.0
738,0.0,0.0,35104935.44747798,1249300000.0
739,0.0,0.0,35104935.44747798,1249300000.0
740,757860.7899213632,8.895387553728057e-05,35104935.44747798,1249300000.0
741,0.0,0.0,35104935.44747798,1249300000.0
742,0.0,0.0,35104935.44747798,1249300000.0
743,0.0,0.0,35104935.44747798,1249300000.0
744,0.0,0.0,35104935.44747798,1249300000.0
745,0.0,0.0,35104935.44747798,1249300000.0
746,0.0,0.0,35104935.44747798,1249300000.0
747,2155921.6235371903,0.00015603764471620302,35104935.44747798,1249300000.0
748,0.0,0.0,35104935.44747798,1249300000.0
749,0.0,0.0,35104935.44747798,1249300000.0
750,0.0,0.0,35104935.44747798,1249300000.0
751,0.0,0.0,35104935.44747798,1249300000.0
752,1219170.8139995171,9.65558193570488e-05,35104935.44747798,1249300000.0
753,0.0,0.0,35104935.44747798,1249300000.0
754,0.0,0.0,35104935.44747798,1249300000.0
755,0.0,0.0,35104935.44747798,1249300000.0
756,0.0,0.0,35104935.44747798,1249300000.0
757,0.0,0.0,35104935.44747798,1249300000.0
758,0.0,0.0,35104935.44747798,1249300000.0
759,0.0,0.0,35104935.44747798,1249300000.0
760,0.0,0.0,35104935.44747798,1249300000.0
761,0.0,0.0,35104935.44747798,1249300000.0
762,0.0,0.0,35104935.44747798,1249300000.0
763,0.0,0.0,35104935.44747798,1249300000.0
764,0.0,0.0,35104935.44747798,1249300000.0
765,0.0,0.0,35104935.44747798,1249300000.0
766,0.0,0.0,35104935.44747798,1249300000.0
767,0.0,0.0,35104935.44747798,1249300000.0
768,0.0,0.0,35104935.44747798,1249300000.0
769,0.0,0.0,35104935.44747798,1249300000.0
770,0.0,0.0,35104935.44747798,1249300000.0
771,0.0,0.0,35104935.44747798,1249300000.0
772,0.0,0.0,35104935.44747798,1249300000.0
773,0.0,0.0,35104935.44747798,1249300000.0
774,0.0,0.0,35104935.44747798,1249300000.0
775,0.0,0.0,35104935.44747798,1249300000.0
776,0.0,0.0,35104935.44747798,1249300000.0
777,0.0,0.0,35104935.44747798,1249300000.0
778,0.0,0.0,35104935.44747798,1249300000.0
779,0.0,0.0,35104935.44747798,1249300000.0
780,0.0,0.0,35104935.44747798,1249300000.0
781,0.0,0.0,35104935.44747798,1249300000.0
782,0.0,0.0,35104935.44747798,1249300000.0
783,0.0,0.0,35104935.44747798,1249300000.0
784,11636105.556248695,0.0007411368127946663,35104935.44747798,1249300000.0
785,0.0,0.0,35104935.44747798,1249300000.0
786,0.0,0.0,35104935.44747798,1249300000.0
787,0.0,0.0,35104935.44747798,1249300000.0
788,0.0,0.0,35104935.44747798,1249300000.0
789,0.0,0.0,35104935.44747798,1249300000.0
790,0.0,0.0,35104935.44747798,1249300000.0
791,4218323.1595671475,0.00023808029357698344,35104935.44747798,1249300000.0
792,0.0,0.0,35104935.44747798,1249300000.0
793,0.0,0.0,35104935.44747798,1249300000.0
794,0.0,0.0,35104935.44747798,1249300000.0
795,0.0,0.0,35104935.44747798,1249300000.0
796,0.0,0.0,35104935.44747798,1249300000.0
797,0.0,0.0,35104935.44747798,1249300000.0
798,0.0,0.0,35104935.44747798,1249300000.0
799,0.0,0.0,35104935.44747798,1249300000.0
800,0.0,0.0,35104935.44747798,1249300000.0
801,4122979.72237037,0.00022974298501713381,35104935.44747798,1249300000.0
802,0.0,0.0,35104935.44747798,1249300000.0
803,0.0,0.0,35104935.44747798,1249300000.0
804,0.0,0.0,35104935.44747798,1249300000.0
805,0.0,0.0,35104935.44747798,1249300000.0
806,0.0,0.0,35104935.44747798,1249300000.0
807,0.0,0.0,35104935.44747798,1249300000.0
808,0.0,0.0,35104935.44747798,1249300000.0
809,0.0,0.0,35104935.44747798,1249300000.0
810,0.0,0.0,35104935.44747798,1249300000.0
811,0.0,0.0,35104935.44747798,1249300000.0
812,0.0,0.0,35104935.44747798,1249300000.0
813,0.0,0.0,35104935.44747798,1249300000.0
814,0.0,0.0,35104935.44747798,1249300000.0
815,0.0,0.0,35104935.44747798,1249300000.0
816,0.0,0.0,35104935.44747798,1249300000.0
817,0.0,0.0,35104935.44747798,1249300000.0
818,0.0,0.0,35104935.44747798,1249300000.0
819,0.0,0.0,35104935.44747798,1249300000.0
820,0.0,0.0,35104935.44747798,1249300000.0
821,0.0,0.0,35104935.44747798,1249300000.0
822,0.0,0.0,35104935.44747798,1249300000.0
823,655399.1903194474,4.782542143385595e-05,35104935.44747798,1249300000.0
824,5651803.100764184,0.0003141755666911945,35104935.44747798,1249300000.0
825,0.0,0.0,35104935.44747798,1249300000.0
826,0.0,0.0,35104935.44747798,1249300000.0
827,0.0,0.0,35104935.44747798,1249300000.0
828,0.0,0.0,35104935.44747798,1249300000.0
829,0.0,0.0,35104935.44747798,1249300000.0
830,0.0,0.0,35104935.44747798,1249300000.0
831,0.0,0.0,35104935.44747798,1249300000.0
832,0.0,0.0,35104935.44747798,1249300000.0
833,0.0,0.0,35104935.44747798,1249300000.0
834,0.0,0.0,35104935.44747798,1249300000.0
835,0.0,0.0,35104935.44747798,1249300000.0
836,0.0,0.0,35104935.44747798,1249300000.0
837,0.0,0.0,35104935.44747798,1249300000.0
838,0.0,0.0,35104935.44747798,1249300000.0
839,0.0,0.0,35104935.44747798,1249300000.0
840,0.0,0.0,35104935.44747798,1249300000.0
841,0.0,0.0,35104935.44747798,1249300000.0
842,0.0,0.0,35104935.44747798,1249300000.0
843,170915.47361485913,1.720638549538116e-05,35104935.44747798,1249300000.0
844,0.0,0.0,35104935.44747798,1249300000.0
845,0.0,0.0,35104935.44747798,1249300000.0
846,0.0,0.0,35104935.44747798,1249300000.0
847,0.0,0.0,35104935.44747798,1249300000.0
848,0.0,0.0,35104935.44747798,1249300000.0
849,1508099.7896409272,0.00013566438171995677,35104935.44747798,1249300000.0
850,0.0,0.0,35104935.44747798,1249300000.0
851,0.0,0.0,35104935.44747798,1249300000.0
852,0.0,0.0,35104935.44747798,1249300000.0
853,0.0,0.0,35104935.44747798,1249300000.0
854,0.0,0.0,35104935.44747798,1249300000.0
855,0.0,0.0,35104935.44747798,1249300000.0
856,0.0,0.0,35104935.44747798,1249300000.0
857,0.0,0.0,35104935.44747798,1249300000.0
858,0.0,0.0,35104935.44747798,1249300000.0
859,0.0,0.0,35104935.44747798,1249300000.0
860,1501869.1847481783,8.864988424979532e-05,35104935.44747798,1249300000.0
861,0.0,0.0,35104935.44747798,1249300000.0
862,0.0,0.0,35104935.44747798,1249300000.0
863,0.0,0.0,35104935.44747798,1249300000.0
864,0.0,0.0,35104935.44747798,1249300000.0
865,0.0,0.0,35104935.44747798,1249300000.0
866,0.0,0.0,35104935.44747798,1249300000.0
867,0.0,0.0,35104935.44747798,1249300000.0
868,0.0,0.0,35104935.44747798,1249300000.0
869,0.0,0.0,35104935.44747798,1249300000.0
870,0.0,0.0,35104935.44747798,1249300000.0
871,0.0,0.0,35104935.44747798,1249300000.0
872,0.0,0.0,35104935.44747798,1249300000.0
873,0.0,0.0,35104935.44747798,1249300000.0
874,0.0,0.0,35104935.44747798,1249300000.0
875,0.0,0.0,35104935.44747798,1249300000.0
876,0.0,0.0,35104935.44747798,1249300000.0
877,0.0,0.0,35104935.44747798,1249300000.0
878,0.0,0.0,35104935.44747798,1249300000.0
879,0.0,0.0,35104935.44747798,1249300000.0
880,0.0,0.0,35104935.44747798,1249300000.0
881,0.0,0.0,35104935.44747798,1249300000.0
882,15617074.418390682,0.0012341816987758024,35104935.44747798,1249300000.0
883,0.0,0.0,35104935.44747798,1249300000.0
884,0.0,0.0,35104935.44747798,1249300000.0
885,0.0,0.0,35104935.44747798,1249300000.0
886,0.0,0.0,35104935.44747798,1249300000.0
887,0.0,0.0,35104935.44747798,1249300000.0
888,0.0,0.0,35104935.44747798,1249300000.0
889,0.0,0.0,35104935.44747798,1249300000.0
890,0.0,0.0,35104935.44747798,1249300000.0
891,0.0,0.0,35104935.44747798,1249300000.0
892,0.0,0.0,35104935.44747798,1249300000.0
893,0.0,0.0,35104935.44747798,1249300000.0
894,0.0,0.0,35104935.44747798,1249300000.0
895,0.0,0.0,35104935.44747798,1249300000.0
896,0.0,0.0,35104935.44747798,1249300000.0
897,0.0,0.0,35104935.44747798,1249300000.0
898,0.0,0.0,35104935.44747798,1249300000.0
899,0.0,0.0,35104935.44747798,1249300000.0
900,0.0,0.0,35104935.44747798,1249300000.0
901,0.0,0.0,35104935.44747798,1249300000.0
902,0.0,0.0,35104935.44747798,1249300000.0
903,0.0,0.0,35104935.44747798,1249300000.0
904,425051.2082443765,4.7227471908295014e-05,35104935.44747798,1249300000.0
905,0.0,0.0,35104935.44747798,1249300000.0
906,0.0,0.0,35104935.44747798,1249300000.0
907,0.0,0.0,35104935.44747798,1249300000.0
908,0.0,0.0,35104935.44747798,1249300000.0
909,0.0,0.0,35104935.44747798,1249300000.0
910,0.0,0.0,35104935.44747798,1249300000.0
911,0.0,0.0,35104935.44747798,1249300000.0
912,1544951.3580300794,0.00012803784710521988,35104935.44747798,1249300000.0
913,0.0,0.0,35104935.44747798,1249300000.0
914,0.0,0.0,35104935.44747798,1249300000.0
915,0.0,0.0,35104935.44747798,1249300000.0
916,1801763.9630616945,0.0001696922684658112,35104935.44747798,1249300000.0
917,0.0,0.0,35104935.44747798,1249300000.0
918,0.0,0.0,35104935.44747798,1249300000.0
919,0.0,0.0,35104935.44747798,1249300000.0
920,0.0,0.0,35104935.44747798,1249300000.0
921,0.0,0.0,35104935.44747798,1249300000.0
922,0.0,0.0,35104935.44747798,1249300000.0
923,0.0,0.0,35104935.44747798,1249300000.0
924,0.0,0.0,35104935.44747798,1249300000.0
925,0.0,0.0,35104935.44747798,1249300000.0
926,0.0,0.0,35104935.44747798,1249300000.0
927,0.0,0.0,35104935.44747798,1249300000.0
928,0.0,0.0,35104935.44747798,1249300000.0
929,0.0,0.0,35104935.44747798,1249300000.0
930,0.0,0.0,35104935.44747798,1249300000.0
931,0.0,0.0,35104935.44747798,1249300000.0
932,0.0,0.0,35104935.44747798,1249300000.0
933,0.0,0.0,35104935.44747798,1249300000.0
934,0.0,0.0,35104935.44747798,1249300000.0
935,0.0,0.0,35104935.44747798,1249300000.0
936,0.0,0.0,35104935.44747798,1249300000.0
937,0.0,0.0,35104935.44747798,1249300000.0
938,0.0,0.0,35104935.44747798,1249300000.0
939,0.0,0.0,35104935.44747798,1249300000.0
940,0.0,0.0,35104935.44747798,1249300000.0
941,126588.02603737985,1.4529125990503226e-05,35104935.44747798,1249300000.0
942,1499245.416558877,0.00017405288446478495,35104935.44747798,1249300000.0
943,0.0,0.0,35104935.44747798,1249300000.0
944,0.0,0.0,35104935.44747798,1249300000.0
945,0.0,0.0,35104935.44747798,1249300000.0
946,0.0,0.0,35104935.44747798,1249300000.0
947,0.0,0.0,35104935.44747798,1249300000.0
948,1135738.8432104455,8.577977755738257e-05,35104935.44747798,1249300000.0
949,0.0,0.0,35104935.44747798,1249300000.0
950,0.0,0.0,35104935.44747798,1249300000.0
951,0.0,0.0,35104935.44747798,1249300000.0
952,11511715.347109359,0.0005640048371035942,35104935.44747798,1249300000.0
953,0.0,0.0,35104935.44747798,1249300000.0
954,0.0,0.0,35104935.44747798,1249300000.0
955,0.0,0.0,35104935.44747798,1249300000.0
956,0.0,0.0,35104935.44747798,1249300000.0
957,0.0,0.0,35104935.44747798,1249300000.0
958,0.0,0.0,35104935.44747798,1249300000.0
959,0.0,0.0,35104935.44747798,1249300000.0
960,0.0,0.0,35104935.44747798,1249300000.0
961,0.0,0.0,35104935.44747798,1249300000.0
962,0.0,0.0,35104935.44747798,1249300000.0
963,0.0,0.0,35104935.44747798,1249300000.0
964,0.0,0.0,35104935.44747798,1249300000.0
965,0.0,0.0,35104935.44747798,1249300000.0
966,0.0,0.0,35104935.44747798,1249300000.0
967,0.0,0.0,35104935.44747798,1249300000.0
968,3201210.8439554283,0.00023223895676163908,35104935.44747798,1249300000.0
969,0.0,0.0,35104935.44747798,1249300000.0
970,160817.71932631085,1.5569277761654883e-05,35104935.44747798,1249300000.0
971,0.0,0.0,35104935.44747798,1249300000.0
972,0.0,0.0,35104935.44747798,1249300000.0
973,0.0,0.0,35104935.44747798,1249300000.0
974,0.0,0.0,35104935.44747798,1249300000.0
975,0.0,0.0,35104935.44747798,1249300000.0
976,0.0,0.0,35104935.44747798,1249300000.0
977,0.0,0.0,35104935.44747798,1249300000.0
978,142332.67821779274,1.764260449820205e-05,35104935.44747798,1249300000.0
979,955495.5378169448,7.300306379709663e-05,35104935.44747798,1249300000.0
980,0.0,0.0,35104935.44747798,1249300000.0
981,0.0,0.0,35104935.44747798,1249300000.0
982,0.0,0.0,35104935.44747798,1249300000.0
983,5152650.758212144,0.0002696301102615645,35104935.44747798,1249300000.0
984,0.0,0.0,35104935.44747798,1249300000.0
985,0.0,0.0,35104935.44747798,1249300000.0
986,0.0,0.0,35104935.44747798,1249300000.0
987,7902065.405863081,0.0006572588077423981,35104935.44747798,1249300000.0
988,0.0,0.0,35104935.44747798,1249300000.0
989,0.0,0.0,35104935.44747798,1249300000.0
990,0.0,0.0,35104935.44747798,1249300000.0
991,0.0,0.0,35104935.44747798,1249300000.0
992,0.0,0.0,35104935.44747798,1249300000.0
993,0.0,0.0,35104935.44747798,1249300000.0
994,0.0,0.0,35104935.44747798,1249300000.0
995,0.0,0.0,35104935.44747798,1249300000.0
